Date,Avg Temperature
2020-06-08,91.1
2020-06-09,95.9
2020-06-10,93.3
2020-06-11,95.5
2020-06-12,96.3
2020-06-13,89.6
2020-06-14,94.8
2020-06-15,97.2
2020-06-16,96.5
2020-06-17,95.0
2020-06-18,97.8
2020-06-19,97.1
2020-06-20,89.0
2020-06-21,89.5
2020-06-22,90.4
2020-06-23,90.4
2020-06-24,87.5
2020-06-25,89.7
2020-06-26,88.8
2020-06-27,94.0
2020-06-28,99.0
2020-06-29,92.3
2020-06-30,92.3
2020-07-01,93.5
2020-07-02,96.3
2020-07-03,93.4
2020-07-04,90.9
2020-07-05,84.7
2020-07-06,87.9
2020-07-07,85.0
2020-07-08,85.8
2020-07-09,90.5
2020-07-10,91.3
2020-07-11,90.1
2020-07-12,85.3
2020-07-13,89.7
2020-07-14,93.0
2020-07-15,90.3
2020-07-16,89.8
2020-07-17,89.8
2020-07-18,89.5
2020-07-19,85.4
2020-07-20,82.5
2020-07-21,79.9
2020-07-22,79.2
2020-07-23,85.8
2020-07-24,85.0
2020-07-25,86.2
2020-07-26,89.0
2020-07-27,89.7
2020-07-28,91.1
2020-07-29,84.0
2020-07-30,83.3
2020-07-31,87.3
2020-08-01,82.5
2020-08-02,84.5
2020-08-03,86.0
2020-08-05,88.0
2020-08-06,88.6
2020-08-07,88.0
2020-08-08,88.9
2020-08-09,85.4
2020-08-10,87.0
2020-08-11,86.8
2020-08-12,86.8
2020-08-13,80.8
2020-08-14,84.2
2020-08-15,86.0
2020-08-16,87.5
2020-08-17,85.6
2020-08-18,84.8
2020-08-19,80.1
2020-08-20,79.9
2020-08-21,85.0
2020-08-22,86.0
2020-08-23,83.8
2020-08-24,83.2
2020-08-25,84.3
2020-08-26,85.1
2020-08-27,87.0
2020-08-28,82.5
2020-08-29,86.1
2020-08-30,82.2
2020-08-31,84.2
2020-09-01,85.4
2020-09-02,86.2
2020-09-03,86.8
2020-09-04,85.5
2020-09-05,83.5
2020-09-06,85.2
2020-09-07,83.0
2020-09-08,86.8
2020-09-09,87.5
2020-09-10,87.3
2020-09-11,89.1
2020-09-12,89.6
2020-09-13,88.7
2020-09-14,88.1
2020-09-15,88.8
2020-09-16,90.0
2020-09-17,90.1
2020-09-18,90.4
2020-09-19,90.1
2020-09-20,89.2
2020-09-21,89.2
2020-09-22,88.5
2020-09-23,87.5
2020-09-24,86.7
2020-09-25,87.8
2020-09-26,83.7
2020-09-27,84.3
2020-09-28,86.0
2020-09-29,85.2
2020-09-30,86.1
2020-10-01,85.3
2020-10-02,84.5
2020-10-03,82.7
2020-10-04,81.8
2020-10-05,82.2
2020-10-06,82.2
2020-10-07,82.8
2020-10-08,82.5
2020-10-09,82.0
2020-10-10,82.2
2020-10-11,81.3
2020-10-12,80.9
2020-10-13,83.2
2020-10-14,85.8
2020-10-15,82.0
2020-10-16,79.4
2020-10-17,80.5
2020-10-18,79.4
2020-10-19,78.3
2020-10-20,76.3
2020-10-21,78.4
2020-10-22,76.9
2020-10-23,77.1
2020-10-24,74.7
2020-10-25,74.8
2020-10-26,76.0
2020-10-27,73.5
2020-10-28,71.9
2020-10-29,71.9
2020-10-30,73.0
2020-10-31,73.5
2020-11-01,70.7
2020-11-02,66.5
2020-11-03,69.7
2020-11-04,67.3
2020-11-05,67.9
2020-11-06,68.2
2020-11-07,68.8
2020-11-08,59.0
2020-11-09,65.7
2020-11-10,66.2
2020-11-11,67.0
2020-11-12,69.1
2020-11-13,67.2
2020-11-14,66.5
2020-11-15,69.7
2020-11-16,68.2
2020-11-17,66.3
2020-11-18,63.3
2020-11-19,62.8
2020-11-20,62.8
2020-11-21,60.7
2020-11-22,59.8
2020-11-23,59.9
2020-11-24,62.8
2020-11-25,64.9
2020-11-26,66.3
2020-11-27,62.6
2020-11-28,63.4
2020-11-29,61.1
2020-11-30,62.8
2020-12-01,62.7
2020-12-02,64.4
2020-12-03,62.9
2020-12-04,64.9
2020-12-05,66.2
2020-12-06,66.7
2020-12-07,63.0
2020-12-08,64.0
2020-12-09,65.9
2020-12-10,66.8
2020-12-11,65.3
2020-12-12,62.0
2020-12-13,57.2
2020-12-14,55.9
2020-12-15,53.6
2020-12-16,50.9
2020-12-17,47.8
2020-12-18,52.7
2020-12-19,54.0
2020-12-20,55.7
2020-12-21,56.3
2020-12-22,55.8
2020-12-23,56.5
2020-12-24,55.8
2020-12-25,54.0
2020-12-26,55.3
2020-12-27,59.1
2020-12-28,54.0
2020-12-29,50.2
2020-12-30,49.8
2020-12-31,49.8
2021-01-01,52.0
2021-01-02,58.1
2021-01-03,57.3
2021-01-04,62.4
2021-01-05,62.4
2021-01-06,61.7
2021-01-07,59.8
2021-01-08,56.2
2021-01-09,58.0
2021-01-10,50.4
2021-01-11,52.7
2021-01-12,51.3
2021-01-13,50.8
2021-01-14,53.5
2021-01-15,54.2
2021-01-16,49.9
2021-01-17,52.0
2021-01-18,54.7
2021-01-19,57.5
2021-01-20,52.6
2021-01-21,53.6
2021-01-22,53.3
2021-01-23,56.8
2021-01-24,53.5
2021-01-25,53.7
2021-01-26,55.1
2021-01-27,55.4
2021-01-28,54.0
2021-01-29,54.4
2021-01-30,54.2
2021-01-31,58.5
2021-02-01,63.2
2021-02-02,63.8
2021-02-03,65.0
2021-02-04,59.8
2021-02-05,58.0
2021-02-06,58.8
2021-02-07,58.8
2021-02-08,60.2
2021-02-09,62.2
2021-02-10,65.1
2021-02-11,62.3
2021-02-12,64.6
2021-02-13,64.2
2021-02-14,65.7
2021-02-15,68.5
2021-02-16,68.7
2021-02-17,64.9
2021-02-18,66.5
2021-02-19,62.5
2021-02-20,62.8
2021-02-21,65.0
2021-02-22,66.5
2021-02-23,68.8
2021-02-24,71.6
2021-02-25,72.5
2021-02-26,74.2
2021-02-27,75.3
2021-02-28,76.1
2021-03-01,68.3
2021-03-02,69.2
2021-03-03,69.4
2021-03-04,74.4
2021-03-05,71.9
2021-03-06,72.0
2021-03-07,77.3
2021-03-08,76.1
2021-03-09,78.5
2021-03-10,77.6
2021-03-11,78.2
2021-03-12,74.3
2021-03-13,74.9
2021-03-14,75.0
2021-03-15,76.0
2021-03-16,75.8
2021-03-17,78.7
2021-03-18,78.6
2021-03-19,79.2
2021-03-20,77.5
2021-03-21,80.2
2021-03-22,79.9
2021-03-23,75.0
2021-03-24,76.7
2021-03-25,73.1
2021-03-26,75.2
2021-03-27,79.2
2021-03-28,83.7
2021-03-29,86.3
2021-03-30,84.9
2021-03-31,83.7
2021-04-01,79.4
2021-04-02,78.8
2021-04-03,80.0
2021-04-04,82.5
2021-04-05,87.1
2021-04-06,87.7
2021-04-07,84.9
2021-04-08,80.8
2021-04-09,83.6
2021-04-10,85.0
2021-04-11,85.7
2021-04-12,85.8
2021-04-13,87.7
2021-04-14,88.5
2021-04-15,88.0
2021-04-16,81.8
2021-04-17,80.4
2021-04-18,84.0
2021-04-19,86.8
2021-04-20,81.1
2021-04-21,78.6
2021-04-22,81.8
2021-04-23,78.5
2021-04-24,80.5
2021-04-25,83.2
2021-04-26,88.1
2021-04-27,90.8
2021-04-28,94.1
2021-04-29,92.4
2021-04-30,95.2
2021-05-01,92.0
2021-05-02,89.5
2021-05-03,90.7
2021-05-04,90.3
2021-05-05,90.6
2021-05-06,82.8
2021-05-07,85.5
2021-05-08,90.1
2021-05-09,88.1
2021-05-10,87.2
2021-05-11,89.2
2021-05-12,88.0
2021-05-13,81.5
2021-05-14,87.1
2021-05-15,87.8
2021-05-16,92.3
2021-05-17,92.0
2021-05-18,79.0
2021-05-19,70.7
2021-05-20,79.1
2021-05-21,78.2
2021-05-22,83.5
2021-05-23,81.6
2021-05-24,86.8
2021-05-25,89.8
2021-05-26,91.6
2021-05-27,91.9
2021-05-28,90.5
2021-05-29,88.9
2021-05-30,87.2
2021-05-31,93.1
2021-06-01,81.5
2021-06-02,86.6
2021-06-03,90.2
2021-06-04,86.4
2021-06-05,86.7
2021-06-06,89.8
2021-06-07,94.3
2021-06-08,96.9
2021-06-09,97.9
2021-06-10,89.8
2021-06-11,91.2
2021-06-12,86.4
2021-06-13,85.4
2021-06-14,90.8
2021-06-15,88.2
2021-06-16,85.8
2021-06-17,87.9
2021-06-18,86.7
2021-06-19,86.1
2021-06-20,85.2
2021-06-21,91.3
2021-06-22,94.7
2021-06-23,94.9
2021-06-24,89.1
2021-06-25,89.5
2021-06-26,88.9
2021-06-27,93.3
2021-06-28,94.8
2021-06-29,98.1
2021-06-30,102.9
2021-07-01,99.2
2021-07-02,91.5
2021-07-03,88.7
2021-07-04,92.3
2021-07-05,93.0
2021-07-06,95.5
2021-07-07,97.4
2021-07-08,96.6
2021-07-09,92.0
2021-07-10,94.1
2021-07-11,91.3
2021-07-12,89.3
2021-07-13,84.5
2021-07-14,82.0
2021-07-15,88.4
2021-07-16,92.1
2021-07-17,90.9
2021-07-18,85.9
2021-07-19,79.0
2021-07-20,81.4
2021-07-21,86.1
2021-07-22,84.5
2021-07-23,87.3
2021-07-24,88.5
2021-07-25,90.8
2021-07-26,86.8
2021-07-27,82.1
2021-07-28,79.9
2021-07-29,83.8
2021-07-30,81.9
2021-07-31,87.3
2021-08-01,82.9
2021-08-02,83.1
2021-08-03,85.9
2021-08-04,86.6
2021-08-05,86.7
2021-08-06,87.2
2021-08-07,84.1
2021-08-08,82.4
2021-08-09,84.1
2021-08-10,87.8
2021-08-11,88.4
2021-08-12,89.3
2021-08-13,89.0
2021-08-14,89.1
2021-08-15,89.3
2021-08-16,91.1
2021-08-17,91.5
2021-08-18,91.0
2021-08-19,89.1
2021-08-20,80.5
2021-08-21,81.8
2021-08-22,85.5
2021-08-23,87.2
2021-08-24,88.1
2021-08-25,89.7
2021-08-26,86.9
2021-08-27,88.0
2021-08-28,86.8
2021-08-29,85.8
2021-08-30,85.1
2021-08-31,79.9
2021-09-01,77.8
2021-09-02,82.4
2021-09-03,84.3
2021-09-04,82.8
2021-09-05,86.3
2021-09-06,88.2
2021-09-07,84.8
2021-09-08,84.8
2021-09-09,85.0
2021-09-10,81.8
2021-09-11,76.6
2021-09-12,80.7
2021-09-13,81.1
2021-09-14,84.1
2021-09-15,85.5
2021-09-16,77.9
2021-09-17,82.2
2021-09-18,83.8
2021-09-19,85.6
2021-09-20,85.9
2021-09-21,84.6
2021-09-22,80.9
2021-09-23,80.3
2021-09-24,82.8
2021-09-25,83.5
2021-09-26,82.7
2021-09-27,85.9
2021-09-28,86.0
2021-09-29,85.3
2021-09-30,86.6
2021-10-01,85.5
2021-10-02,86.3
2021-10-03,85.9
2021-10-04,87.2
2021-10-05,84.6
2021-10-06,85.0
2021-10-07,83.4
2021-10-08,83.8
2021-10-09,84.8
2021-10-10,84.5
2021-10-11,84.8
2021-10-12,84.7
2021-10-13,81.7
2021-10-14,78.4
2021-10-15,79.7
2021-10-16,82.7
2021-10-17,75.3
2021-10-18,71.2
2021-10-19,77.0
2021-10-20,76.8
2021-10-21,77.4
2021-10-22,77.6
2021-10-23,77.3
2021-10-24,73.8
2021-10-25,72.6
2021-10-26,72.0
2021-10-27,71.8
2021-10-28,71.6
2021-10-29,73.3
2021-10-30,72.3
2021-10-31,74.4
2021-11-01,72.1
2021-11-02,73.0
2021-11-03,72.8
2021-11-04,69.4
2021-11-05,69.0
2021-11-06,70.0
2021-11-07,70.0
2021-11-08,70.6
2021-11-09,71.0
2021-11-10,70.7
2021-11-11,67.2
2021-11-12,68.3
2021-11-13,68.2
2021-11-14,67.6
2021-11-15,66.3
2021-11-16,65.9
2021-11-17,65.3
2021-11-18,67.7
2021-11-19,67.4
2021-11-20,68.5
2021-11-21,64.6
2021-11-22,65.5
2021-11-23,64.7
2021-11-24,65.6
2021-11-25,67.0
2021-11-26,65.6
2021-11-27,65.8
2021-11-28,65.8
2021-11-29,65.2
2021-11-30,66.1
2021-12-01,64.2
2021-12-02,61.0
2021-12-03,63.5
2021-12-04,66.0
2021-12-05,66.9
2021-12-06,66.1
2021-12-07,63.0
2021-12-08,61.3
2021-12-09,62.3
2021-12-10,60.9
2021-12-11,60.4
2021-12-12,59.5
2021-12-13,59.3
2021-12-14,59.5
2021-12-15,59.6
2021-12-16,58.8
2021-12-17,55.5
2021-12-18,51.0
2021-12-19,52.9
2021-12-20,54.1
2021-12-21,56.9
2021-12-22,59.6
2021-12-23,59.6
2021-12-24,59.8
2021-12-25,61.8
2021-12-26,59.9
2021-12-27,60.1
2021-12-28,57.3
2021-12-29,55.9
2021-12-30,53.6
2021-12-31,54.0
2022-01-01,54.6
2022-01-02,55.4
2022-01-03,58.0
2022-01-04,61.4
2022-01-05,55.9
2022-01-06,59.9
2022-01-07,61.5
2022-01-08,60.5
2022-01-09,54.8
2022-01-10,53.4
2022-01-11,51.5
2022-01-12,52.6
2022-01-13,54.0
2022-01-14,51.9
2022-01-15,49.6
2022-01-16,51.5
2022-01-17,51.8
2022-01-18,50.3
2022-01-19,54.4
2022-01-20,54.5
2022-01-21,57.0
2022-01-22,55.0
2022-01-23,53.9
2022-01-24,52.8
2022-01-25,49.3
2022-01-26,52.5
2022-01-27,54.0
2022-01-28,54.8
2022-01-29,57.8
2022-01-30,58.1
2022-01-31,59.6
2022-02-01,56.7
2022-02-02,58.7
2022-02-03,54.2
2022-02-04,55.1
2022-02-05,53.4
2022-02-06,59.3
2022-02-07,64.7
2022-02-08,65.2
2022-02-09,59.8
2022-02-10,60.3
2022-02-11,59.4
2022-02-12,61.1
2022-02-13,64.0
2022-02-14,66.1
2022-02-15,65.6
2022-02-16,64.8
2022-02-17,64.7
2022-02-18,67.6
2022-02-19,65.8
2022-02-20,63.7
2022-02-21,65.1
2022-02-22,68.2
2022-02-23,65.4
2022-02-24,68.1
2022-02-25,68.2
2022-02-26,64.6
2022-02-27,63.6
2022-02-28,66.0
2022-03-01,66.0
2022-03-02,68.0
2022-03-03,71.5
2022-03-04,67.4
2022-03-05,67.1
2022-03-06,69.8
2022-03-07,71.4
2022-03-08,73.7
2022-03-09,73.9
2022-03-10,72.9
2022-03-11,72.6
2022-03-12,73.9
2022-03-13,77.0
2022-03-14,78.7
2022-03-15,81.2
2022-03-16,81.5
2022-03-17,82.2
2022-03-18,81.8
2022-03-19,84.2
2022-03-20,85.8
2022-03-21,84.7
2022-03-22,82.2
2022-03-23,82.0
2022-03-24,83.0
2022-03-25,81.0
2022-03-26,82.5
2022-03-27,82.9
2022-03-28,86.2
2022-03-29,87.6
2022-03-30,88.1
2022-03-31,90.5
2022-04-01,84.9
2022-04-02,87.6
2022-04-03,87.6
2022-04-04,87.2
2022-04-05,87.6
2022-04-06,87.9
2022-04-07,89.3
2022-04-08,91.3
2022-04-09,93.5
2022-04-10,92.8
2022-04-11,93.8
2022-04-12,91.7
2022-04-13,91.8
2022-04-14,90.2
2022-04-15,90.7
2022-04-16,90.7
2022-04-17,91.8
2022-04-18,93.1
2022-04-19,94.7
2022-04-20,93.8
2022-04-21,87.8
2022-04-22,89.6
2022-04-23,90.5
2022-04-24,92.2
2022-04-25,92.5
2022-04-26,92.8
2022-04-27,94.3
2022-04-28,96.2
2022-04-29,97.7
2022-04-30,99.0
2022-05-01,92.7
2022-05-02,94.1
2022-05-03,91.7
2022-05-04,85.5
2022-05-05,87.7
2022-05-06,91.2
2022-05-07,92.6
2022-05-08,92.5
2022-05-09,93.2
2022-05-10,92.8
2022-05-11,94.8
2022-05-12,96.5
2022-05-13,96.3
2022-05-14,98.6
2022-05-15,101.3
2022-05-16,97.4
2022-05-17,95.9
2022-05-18,96.2
2022-05-19,98.7
2022-05-20,98.6
2022-05-21,92.7
2022-05-22,91.4
2022-05-23,74.7
2022-05-24,81.5
2022-05-25,85.3
2022-05-26,88.7
2022-05-27,90.3
2022-05-28,94.8
2022-05-29,92.4
2022-05-30,88.3
2022-05-31,95.4
2022-06-01,96.3
2022-06-02,97.9
2022-06-03,97.0
2022-06-04,99.9
2022-06-05,100.0
2022-06-06,100.4
2022-06-07,99.7
2022-06-08,99.9
2022-06-09,100.6
2022-06-10,100.8
2022-06-11,100.0
2022-06-12,100.7
2022-06-13,99.5
2022-06-14,94.7
2022-06-15,97.2
2022-06-16,93.4
2022-06-17,83.7
2022-06-18,84.6
2022-06-19,81.7
2022-06-20,86.5
2022-06-21,87.3
2022-06-22,88.9
2022-06-23,91.6
2022-06-24,92.5
2022-06-25,95.3
2022-06-26,95.7
2022-06-27,96.2
2022-06-28,96.4
2022-06-29,94.8
2022-06-30,79.8
2022-07-01,83.2
2022-07-02,86.7
2022-07-04,92.6
2022-07-05,92.9
2022-07-06,94.6
2022-07-07,94.0
2022-07-08,95.7
2022-07-09,87.8
2022-07-10,88.1
2022-07-11,89.3
2022-07-12,86.7
2022-07-13,88.7
2022-07-14,89.4
2022-07-15,92.3
2022-07-16,83.7
2022-07-17,86.8
2022-07-18,92.8
2022-07-19,89.9
2022-07-20,83.4
2022-07-21,85.3
2022-07-22,84.3
2022-07-23,85.5
2022-07-24,85.3
2022-07-25,85.5
2022-07-26,85.0
2022-07-27,85.4
2022-07-28,83.2
2022-07-29,82.4
2022-07-30,83.1
2022-07-31,85.0
2022-08-01,85.2
2022-08-02,88.2
2022-08-03,87.3
2022-08-04,83.8
2022-08-05,82.3
2022-08-06,86.7
2022-08-07,80.6
2022-08-08,87.3
2022-08-09,89.2
2022-08-10,91.0
2022-08-11,83.8
2022-08-12,88.3
2022-08-13,87.5
2022-08-14,83.1
2022-08-15,85.0
2022-08-16,83.3
2022-08-17,84.8
2022-08-18,86.6
2022-08-19,87.4
2022-08-20,84.7
2022-08-21,88.0
2022-08-22,88.4
2022-08-23,85.8
2022-08-24,83.9
2022-08-25,86.7
2022-08-26,87.0
2022-08-27,86.8
2022-08-28,87.4
2022-08-29,86.3
2022-08-30,85.6
2022-08-31,90.5
2022-09-01,89.0
2022-09-02,89.6
2022-09-03,90.1
2022-09-04,89.8
2022-09-05,89.2
2022-09-06,89.1
2022-09-07,90.2
2022-09-08,90.0
2022-09-09,89.9
2022-09-10,89.8
2022-09-11,89.5
2022-09-12,87.6
2022-09-13,86.3
2022-09-14,82.1
2022-09-15,78.5
2022-09-16,76.9
2022-09-17,83.7
2022-09-18,86.2
2022-09-19,84.8
2022-09-20,83.7
2022-09-21,80.5
2022-09-22,77.7
2022-09-23,77.1
2022-09-24,77.7
2022-09-25,80.9
2022-09-26,82.7
2022-09-27,83.8
2022-09-28,84.5
2022-09-29,84.1
2022-09-30,85.4
2022-10-01,84.8
2022-10-02,84.8
2022-10-03,84.4
2022-10-04,84.7
2022-10-05,82.2
2022-10-06,77.8
2022-10-07,74.2
2022-10-08,71.7
2022-10-09,71.5
2022-10-10,72.4
2022-10-11,76.9
2022-10-12,77.3
2022-10-13,77.6
2022-10-14,78.0
2022-10-15,79.6
2022-10-16,81.0
2022-10-17,80.0
2022-10-18,78.8
2022-10-19,80.6
2022-10-20,80.4
2022-10-21,79.6
2022-10-22,76.7
2022-10-23,74.9
2022-10-24,74.9
2022-10-25,74.6
2022-10-26,76.4
2022-10-27,76.4
2022-10-28,76.2
2022-10-29,74.8
2022-10-30,74.2
2022-10-31,76.3
2022-11-01,77.3
2022-11-02,75.6
2022-11-03,75.8
2022-11-04,76.6
2022-11-05,75.6
2022-11-06,76.5
2022-11-07,77.5
2022-11-08,74.5
2022-11-09,74.2
2022-11-10,74.2
2022-11-11,70.9
2022-11-12,69.8
2022-11-13,70.0
2022-11-14,73.2
2022-11-15,72.1
2022-11-16,68.7
2022-11-17,65.2
2022-11-18,65.7
2022-11-19,66.5
2022-11-20,65.8
2022-11-21,66.4
2022-11-22,65.4
2022-11-23,65.8
2022-11-24,65.2
2022-11-25,66.5
2022-11-26,64.1
2022-11-27,64.4
2022-11-28,64.5
2022-11-29,65.0
2022-11-30,65.6
2022-12-01,63.9
2022-12-02,64.6
2022-12-03,64.9
2022-12-04,63.1
2022-12-05,62.2
2022-12-06,60.4
2022-12-07,62.0
2022-12-08,62.8
2022-12-09,63.8
2022-12-10,64.6
2022-12-11,65.0
2022-12-12,63.4
2022-12-13,64.0
2022-12-14,60.9
2022-12-15,60.5
2022-12-16,58.9
2022-12-17,60.0
2022-12-18,59.6
2022-12-19,59.1
2022-12-20,56.0
2022-12-21,56.0
2022-12-22,53.4
2022-12-23,55.3
2022-12-24,52.0
2022-12-25,49.5
2022-12-26,47.9
2022-12-27,50.6
2022-12-28,56.5
2022-12-29,59.4
2022-12-30,59.9
2022-12-31,57.7
2023-01-01,56.2
2023-01-02,53.6
2023-01-03,51.5
2023-01-04,49.0
2023-01-05,47.6
2023-01-06,47.6
2023-01-07,46.9
2023-01-08,49.2
2023-01-09,51.5
2023-01-10,52.1
2023-01-11,54.3
2023-01-12,57.9
2023-01-13,59.0
2023-01-14,52.9
2023-01-15,50.8
2023-01-16,52.1
2023-01-17,51.9
2023-01-18,53.2
2023-01-19,59.3
2023-01-20,59.8
2023-01-21,58.7
2023-01-22,60.0
2023-01-23,63.4
2023-01-24,62.7
2023-01-25,59.8
2023-01-26,54.9
2023-01-27,54.2
2023-01-28,57.0
2023-01-29,56.0
2023-01-30,58.5
2023-01-31,58.7
2023-02-01,57.2
2023-02-02,60.2
2023-02-03,61.8
2023-02-04,62.2
2023-02-05,63.8
2023-02-06,69.1
2023-02-07,63.8
2023-02-08,62.7
2023-02-09,68.2
2023-02-10,70.2
2023-02-11,67.9
2023-02-12,61.4
2023-02-13,59.4
2023-02-14,63.0
2023-02-15,66.2
2023-02-16,68.4
2023-02-17,70.6
2023-02-18,69.8
2023-02-19,72.4
2023-02-20,74.6
2023-02-21,74.7
2023-02-22,68.5
2023-02-23,69.7
2023-02-24,70.2
2023-02-25,72.0
2023-02-26,74.4
2023-02-27,74.1
2023-02-28,75.3
2023-03-01,73.7
2023-03-02,74.6
2023-03-03,74.7
2023-03-04,71.7
2023-03-05,74.4
2023-03-06,73.6
2023-03-07,74.2
2023-03-08,74.8
2023-03-09,74.9
2023-03-10,74.9
2023-03-11,76.0
2023-03-12,78.7
2023-03-13,79.5
2023-03-14,78.3
2023-03-15,80.1
2023-03-16,79.4
2023-03-17,75.7
2023-03-18,67.0
2023-03-19,69.5
2023-03-20,66.7
2023-03-21,68.2
2023-03-22,70.6
2023-03-23,75.3
2023-03-24,70.9
2023-03-25,74.0
2023-03-26,75.6
2023-03-27,73.4
2023-03-28,75.9
2023-03-29,77.2
2023-03-30,73.4
2023-03-31,70.1
2023-04-01,69.9
2023-04-02,75.6
2023-04-03,76.3
2023-04-04,76.7
2023-04-05,77.8
2023-04-06,80.1
2023-04-07,79.1
2023-04-08,80.3
2023-04-09,81.9
2023-04-10,82.3
2023-04-11,84.4
2023-04-12,85.5
2023-04-13,88.0
2023-04-14,88.9
2023-04-15,90.8
2023-04-16,90.3
2023-04-17,90.8
2023-04-18,92.8
2023-04-19,87.3
2023-04-20,83.6
2023-04-21,84.6
2023-04-22,85.2
2023-04-23,79.4
2023-04-24,80.2
2023-04-25,82.0
2023-04-26,85.5
2023-04-27,85.6
2023-04-28,82.0
2023-04-29,82.1
2023-04-30,78.0
2023-05-01,71.0
2023-05-02,73.8
2023-05-03,72.4
2023-05-04,77.6
2023-05-05,83.1
2023-05-06,84.3
2023-05-07,84.6
2023-05-08,85.3
2023-05-09,87.4
2023-05-10,86.8
2023-05-11,88.8
2023-05-12,92.3
2023-05-13,93.3
2023-05-14,92.7
2023-05-15,93.0
2023-05-16,92.3
2023-05-17,90.8
2023-05-18,86.1
2023-05-19,90.5
2023-05-20,93.4
2023-05-21,98.3
2023-05-22,99.7
2023-05-23,96.1
2023-05-24,84.7
2023-05-25,82.2
2023-05-26,84.3
2023-05-27,80.2
2023-05-28,85.3
2023-05-29,79.9
2023-05-30,80.7
2023-05-31,77.6
2023-06-01,79.3
2023-06-02,84.3
2023-06-03,87.3
2023-06-04,85.0
2023-06-05,88.9
2023-06-06,89.4
2023-06-07,90.7
2023-06-08,94.0
2023-06-09,92.7
2023-06-10,93.4
2023-06-11,91.5
2023-06-12,95.8
2023-06-13,97.5
2023-06-14,94.6
2023-06-15,92.1
2023-06-16,89.4
2023-06-17,90.6
2023-06-18,87.9
2023-06-19,83.4
2023-06-20,88.7
2023-06-21,87.8
2023-06-22,90.5
2023-06-23,91.4
2023-06-24,88.6
2023-06-25,79.3
2023-06-26,83.9
2023-06-27,85.0
2023-06-28,84.5
2023-06-29,83.8
2023-06-30,83.0
2023-07-01,85.0
2023-07-02,88.0
2023-07-03,91.8
2023-07-04,86.8
2023-07-05,84.6
2023-07-06,82.5
2023-07-07,85.3
2023-07-08,81.0
2023-07-09,80.3
2023-07-10,81.6
2023-07-11,83.7
2023-07-12,84.4
2023-07-13,85.2
2023-07-14,85.0
2023-07-15,84.5
2023-07-16,84.4
2023-07-17,86.5
2023-07-18,84.3
2023-07-19,87.7
2023-07-20,91.3
2023-07-21,91.1
2023-07-22,89.4
2023-07-23,89.5
2023-07-24,89.6
2023-07-25,86.8
2023-07-26,81.7
2023-07-27,85.2
2023-07-28,83.0
2023-07-29,82.0
2023-07-30,86.2
2023-07-31,88.9
2023-08-01,88.1
2023-08-02,86.3
2023-08-03,86.6
2023-08-04,84.7
2023-08-05,85.8
2023-08-06,87.7
2023-08-07,86.5
2023-08-08,87.4
2023-08-09,86.8
2023-08-10,87.3
2023-08-11,88.3
2023-08-12,88.5
2023-08-13,87.5
2023-08-14,86.7
2023-08-15,86.7
2023-08-16,89.5
2023-08-17,90.2
2023-08-18,90.5
2023-08-19,85.9
2023-08-20,88.8
2023-08-21,90.4
2023-08-22,86.8
2023-08-23,81.4
2023-08-24,84.7
2023-08-25,86.6
2023-08-26,87.4
2023-08-27,86.8
2023-08-28,87.8
2023-08-29,88.6
2023-08-30,88.5
2023-08-31,90.6
2023-09-01,92.0
2023-09-02,89.4
2023-09-03,88.7
2023-09-04,88.8
2023-09-05,89.5
2023-09-06,88.4
2023-09-07,87.6
2023-09-08,81.5
2023-09-09,79.9
2023-09-10,78.3
2023-09-11,82.1
2023-09-12,85.0
2023-09-13,88.0
2023-09-14,89.6
2023-09-15,83.7
2023-09-16,81.7
2023-09-17,82.8
2023-09-18,84.3
2023-09-19,87.7
2023-09-20,88.3
2023-09-21,87.6
2023-09-22,87.3
2023-09-23,82.0
2023-09-24,85.5
